0,0,0,0,0,0,0,0,0,0,0,0
0,0.005,0.01,0.035,0.025,0.05,0.03,0.03,0.035,0.04,0.04,0.045
0,0,0.005,0.005,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
0,0,0,0,0,0.015,0.015,0.01,0.005,0.005,0.005,0.005
0,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005
0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
